t_ms,frame_idx,relative_path
34339.516,686,frames/frame_000686.jpg
34386.025,687,frames/frame_000687.jpg
34432.216,688,frames/frame_000688.jpg
34495.047,689,frames/frame_000689.jpg
34542.190,690,frames/frame_000690.jpg
34588.872,691,frames/frame_000691.jpg
34635.350,692,frames/frame_000692.jpg
34681.927,693,frames/frame_000693.jpg
34744.262,694,frames/frame_000694.jpg
34791.385,695,frames/frame_000695.jpg
34838.453,696,frames/frame_000696.jpg
34885.091,697,frames/frame_000697.jpg
34931.668,698,frames/frame_000698.jpg
34993.186,699,frames/frame_000699.jpg
35039.871,700,frames/frame_000700.jpg
35086.502,701,frames/frame_000701.jpg
35133.054,702,frames/frame_000702.jpg
35179.782,703,frames/frame_000703.jpg
35241.894,704,frames/frame_000704.jpg
35288.578,705,frames/frame_000705.jpg
35335.197,706,frames/frame_000706.jpg
35381.354,707,frames/frame_000707.jpg
35444.168,708,frames/frame_000708.jpg
35490.725,709,frames/frame_000709.jpg
35537.386,710,frames/frame_000710.jpg
35584.115,711,frames/frame_000711.jpg
35631.242,712,frames/frame_000712.jpg
35694.011,713,frames/frame_000713.jpg
35740.184,714,frames/frame_000714.jpg
35786.747,715,frames/frame_000715.jpg
35833.367,716,frames/frame_000716.jpg
35879.902,717,frames/frame_000717.jpg
35942.127,718,frames/frame_000718.jpg
35988.744,719,frames/frame_000719.jpg
36035.341,720,frames/frame_000720.jpg
36081.924,721,frames/frame_000721.jpg
36144.076,722,frames/frame_000722.jpg
36190.341,723,frames/frame_000723.jpg
36237.454,724,frames/frame_000724.jpg
36283.565,725,frames/frame_000725.jpg
36330.262,726,frames/frame_000726.jpg
36393.067,727,frames/frame_000727.jpg
36439.669,728,frames/frame_000728.jpg
36486.341,729,frames/frame_000729.jpg
36532.929,730,frames/frame_000730.jpg
36595.213,731,frames/frame_000731.jpg
36641.861,732,frames/frame_000732.jpg
36688.427,733,frames/frame_000733.jpg
36734.688,734,frames/frame_000734.jpg
36781.688,735,frames/frame_000735.jpg
36843.884,736,frames/frame_000736.jpg
36890.523,737,frames/frame_000737.jpg
36937.506,738,frames/frame_000738.jpg
36984.201,739,frames/frame_000739.jpg
37030.749,740,frames/frame_000740.jpg
37080.702,741,frames/frame_000741.jpg
37142.225,742,frames/frame_000742.jpg
37189.906,743,frames/frame_000743.jpg
37237.254,744,frames/frame_000744.jpg
37279.779,745,frames/frame_000745.jpg
37341.959,746,frames/frame_000746.jpg
37380.785,747,frames/frame_000747.jpg
37435.015,748,frames/frame_000748.jpg
37481.628,749,frames/frame_000749.jpg
37544.261,750,frames/frame_000750.jpg
37591.008,751,frames/frame_000751.jpg
37637.465,752,frames/frame_000752.jpg
37684.094,753,frames/frame_000753.jpg
37730.669,754,frames/frame_000754.jpg
37793.480,755,frames/frame_000755.jpg
37840.104,756,frames/frame_000756.jpg
37887.253,757,frames/frame_000757.jpg
37933.397,758,frames/frame_000758.jpg
37980.022,759,frames/frame_000759.jpg
38042.791,760,frames/frame_000760.jpg
38089.447,761,frames/frame_000761.jpg
38136.033,762,frames/frame_000762.jpg
38182.812,763,frames/frame_000763.jpg
38245.100,764,frames/frame_000764.jpg
38291.584,765,frames/frame_000765.jpg
38338.213,766,frames/frame_000766.jpg
38384.878,767,frames/frame_000767.jpg
38431.045,768,frames/frame_000768.jpg
38493.921,769,frames/frame_000769.jpg
38540.371,770,frames/frame_000770.jpg
38587.615,771,frames/frame_000771.jpg
38634.166,772,frames/frame_000772.jpg
38680.813,773,frames/frame_000773.jpg
38743.141,774,frames/frame_000774.jpg
38789.722,775,frames/frame_000775.jpg
38836.263,776,frames/frame_000776.jpg
38882.890,777,frames/frame_000777.jpg
38929.604,778,frames/frame_000778.jpg
38992.122,779,frames/frame_000779.jpg
39038.720,780,frames/frame_000780.jpg
39085.286,781,frames/frame_000781.jpg
39131.939,782,frames/frame_000782.jpg
39194.324,783,frames/frame_000783.jpg
39240.738,784,frames/frame_000784.jpg
39287.386,785,frames/frame_000785.jpg
39334.144,786,frames/frame_000786.jpg
39380.784,787,frames/frame_000787.jpg
39442.632,788,frames/frame_000788.jpg
39489.171,789,frames/frame_000789.jpg
39535.776,790,frames/frame_000790.jpg
39582.523,791,frames/frame_000791.jpg
39644.810,792,frames/frame_000792.jpg
39691.365,793,frames/frame_000793.jpg
39738.591,794,frames/frame_000794.jpg
39785.060,795,frames/frame_000795.jpg
39831.375,796,frames/frame_000796.jpg
39894.570,797,frames/frame_000797.jpg
39941.173,798,frames/frame_000798.jpg
39987.927,799,frames/frame_000799.jpg
40034.494,800,frames/frame_000800.jpg
40081.077,801,frames/frame_000801.jpg
40143.794,802,frames/frame_000802.jpg
40190.419,803,frames/frame_000803.jpg
40237.220,804,frames/frame_000804.jpg
40283.349,805,frames/frame_000805.jpg
40344.793,806,frames/frame_000806.jpg
40391.431,807,frames/frame_000807.jpg
40438.268,808,frames/frame_000808.jpg
40484.879,809,frames/frame_000809.jpg
40531.991,810,frames/frame_000810.jpg
40594.308,811,frames/frame_000811.jpg
40640.824,812,frames/frame_000812.jpg
40687.411,813,frames/frame_000813.jpg
40733.797,814,frames/frame_000814.jpg
40780.901,815,frames/frame_000815.jpg
40843.218,816,frames/frame_000816.jpg
40889.428,817,frames/frame_000817.jpg
40936.040,818,frames/frame_000818.jpg
40983.370,819,frames/frame_000819.jpg
41045.071,820,frames/frame_000820.jpg
41091.640,821,frames/frame_000821.jpg
41137.618,822,frames/frame_000822.jpg
41184.565,823,frames/frame_000823.jpg
41231.163,824,frames/frame_000824.jpg
41293.758,825,frames/frame_000825.jpg
41340.147,826,frames/frame_000826.jpg
41387.189,827,frames/frame_000827.jpg
41433.936,828,frames/frame_000828.jpg
41481.035,829,frames/frame_000829.jpg
41543.913,830,frames/frame_000830.jpg
41590.537,831,frames/frame_000831.jpg
41637.084,832,frames/frame_000832.jpg
41683.782,833,frames/frame_000833.jpg
41730.361,834,frames/frame_000834.jpg
41793.074,835,frames/frame_000835.jpg
41840.397,836,frames/frame_000836.jpg
41887.261,837,frames/frame_000837.jpg
41933.976,838,frames/frame_000838.jpg
41980.550,839,frames/frame_000839.jpg
42042.764,840,frames/frame_000840.jpg
42088.930,841,frames/frame_000841.jpg
42135.169,842,frames/frame_000842.jpg
42181.844,843,frames/frame_000843.jpg
42244.259,844,frames/frame_000844.jpg
42290.817,845,frames/frame_000845.jpg
42337.507,846,frames/frame_000846.jpg
42383.659,847,frames/frame_000847.jpg
42430.438,848,frames/frame_000848.jpg
42492.379,849,frames/frame_000849.jpg
42538.520,850,frames/frame_000850.jpg
42585.232,851,frames/frame_000851.jpg
42631.852,852,frames/frame_000852.jpg
42694.082,853,frames/frame_000853.jpg
42740.650,854,frames/frame_000854.jpg
42787.479,855,frames/frame_000855.jpg
42833.602,856,frames/frame_000856.jpg
42880.260,857,frames/frame_000857.jpg
42942.961,858,frames/frame_000858.jpg
42989.636,859,frames/frame_000859.jpg
43036.337,860,frames/frame_000860.jpg
43082.846,861,frames/frame_000861.jpg
43144.916,862,frames/frame_000862.jpg
43191.005,863,frames/frame_000863.jpg
43238.048,864,frames/frame_000864.jpg
43284.729,865,frames/frame_000865.jpg
43331.287,866,frames/frame_000866.jpg
43392.737,867,frames/frame_000867.jpg
43440.018,868,frames/frame_000868.jpg
43486.215,869,frames/frame_000869.jpg
43532.957,870,frames/frame_000870.jpg
43594.835,871,frames/frame_000871.jpg
43641.504,872,frames/frame_000872.jpg
43688.329,873,frames/frame_000873.jpg
43735.363,874,frames/frame_000874.jpg
43781.950,875,frames/frame_000875.jpg
43844.289,876,frames/frame_000876.jpg
43890.437,877,frames/frame_000877.jpg
43937.080,878,frames/frame_000878.jpg
43983.650,879,frames/frame_000879.jpg
44030.293,880,frames/frame_000880.jpg
44092.649,881,frames/frame_000881.jpg
44138.588,882,frames/frame_000882.jpg
44184.937,883,frames/frame_000883.jpg
44231.568,884,frames/frame_000884.jpg
44293.332,885,frames/frame_000885.jpg
44340.298,886,frames/frame_000886.jpg
44387.308,887,frames/frame_000887.jpg
44434.032,888,frames/frame_000888.jpg
44480.751,889,frames/frame_000889.jpg
44547.589,890,frames/frame_000890.jpg
44587.589,891,frames/frame_000891.jpg
44641.298,892,frames/frame_000892.jpg
44682.887,893,frames/frame_000893.jpg
44744.889,894,frames/frame_000894.jpg
44791.676,895,frames/frame_000895.jpg
44838.420,896,frames/frame_000896.jpg
44885.033,897,frames/frame_000897.jpg
44931.670,898,frames/frame_000898.jpg
44993.991,899,frames/frame_000899.jpg
45041.126,900,frames/frame_000900.jpg
45088.318,901,frames/frame_000901.jpg
45135.368,902,frames/frame_000902.jpg
45187.888,903,frames/frame_000903.jpg
45229.941,904,frames/frame_000904.jpg
45296.152,905,frames/frame_000905.jpg
45339.024,906,frames/frame_000906.jpg
45387.748,907,frames/frame_000907.jpg
45431.842,908,frames/frame_000908.jpg
45494.052,909,frames/frame_000909.jpg
45547.518,910,frames/frame_000910.jpg
45613.366,911,frames/frame_000911.jpg
45656.459,912,frames/frame_000912.jpg
45729.445,913,frames/frame_000913.jpg
45780.750,914,frames/frame_000914.jpg
45863.171,915,frames/frame_000915.jpg
45917.787,916,frames/frame_000916.jpg
45972.675,917,frames/frame_000917.jpg
46138.231,918,frames/frame_000918.jpg
46374.059,919,frames/frame_000919.jpg
46426.088,920,frames/frame_000920.jpg
46488.300,921,frames/frame_000921.jpg
46534.948,922,frames/frame_000922.jpg
46581.762,923,frames/frame_000923.jpg
46645.673,924,frames/frame_000924.jpg
46695.015,925,frames/frame_000925.jpg
46763.466,926,frames/frame_000926.jpg
46783.841,927,frames/frame_000927.jpg
46831.416,928,frames/frame_000928.jpg
46878.150,929,frames/frame_000929.jpg
46924.758,930,frames/frame_000930.jpg
46987.382,931,frames/frame_000931.jpg
47033.592,932,frames/frame_000932.jpg
47080.292,933,frames/frame_000933.jpg
47127.551,934,frames/frame_000934.jpg
47189.123,935,frames/frame_000935.jpg
47235.361,936,frames/frame_000936.jpg
47282.057,937,frames/frame_000937.jpg
47328.854,938,frames/frame_000938.jpg
47375.381,939,frames/frame_000939.jpg
47437.530,940,frames/frame_000940.jpg
47484.364,941,frames/frame_000941.jpg
47530.485,942,frames/frame_000942.jpg
47577.215,943,frames/frame_000943.jpg
47639.060,944,frames/frame_000944.jpg
47685.683,945,frames/frame_000945.jpg
47732.310,946,frames/frame_000946.jpg
47778.970,947,frames/frame_000947.jpg
47826.102,948,frames/frame_000948.jpg
47888.398,949,frames/frame_000949.jpg
47934.715,950,frames/frame_000950.jpg
47981.234,951,frames/frame_000951.jpg
48028.007,952,frames/frame_000952.jpg
48074.641,953,frames/frame_000953.jpg
48136.753,954,frames/frame_000954.jpg
48183.071,955,frames/frame_000955.jpg
48229.650,956,frames/frame_000956.jpg
48276.191,957,frames/frame_000957.jpg
48338.482,958,frames/frame_000958.jpg
48385.198,959,frames/frame_000959.jpg
48431.842,960,frames/frame_000960.jpg
48478.544,961,frames/frame_000961.jpg
48525.160,962,frames/frame_000962.jpg
48587.270,963,frames/frame_000963.jpg
48634.033,964,frames/frame_000964.jpg
48680.663,965,frames/frame_000965.jpg
48727.304,966,frames/frame_000966.jpg
48789.459,967,frames/frame_000967.jpg
48836.250,968,frames/frame_000968.jpg
48883.139,969,frames/frame_000969.jpg
48929.404,970,frames/frame_000970.jpg
48976.183,971,frames/frame_000971.jpg
49037.920,972,frames/frame_000972.jpg
49084.568,973,frames/frame_000973.jpg
49131.256,974,frames/frame_000974.jpg
49178.068,975,frames/frame_000975.jpg
49224.517,976,frames/frame_000976.jpg
49287.173,977,frames/frame_000977.jpg
49333.998,978,frames/frame_000978.jpg
49380.474,979,frames/frame_000979.jpg
49427.279,980,frames/frame_000980.jpg
49489.346,981,frames/frame_000981.jpg
49538.992,982,frames/frame_000982.jpg
49577.283,983,frames/frame_000983.jpg
49628.584,984,frames/frame_000984.jpg
49675.315,985,frames/frame_000985.jpg
49737.866,986,frames/frame_000986.jpg
49784.112,987,frames/frame_000987.jpg
49831.379,988,frames/frame_000988.jpg
49878.614,989,frames/frame_000989.jpg
49925.081,990,frames/frame_000990.jpg
49987.409,991,frames/frame_000991.jpg
50033.966,992,frames/frame_000992.jpg
50080.833,993,frames/frame_000993.jpg
50127.229,994,frames/frame_000994.jpg
50174.799,995,frames/frame_000995.jpg
50237.560,996,frames/frame_000996.jpg
50284.119,997,frames/frame_000997.jpg
50330.987,998,frames/frame_000998.jpg
50377.373,999,frames/frame_000999.jpg
50439.532,1000,frames/frame_001000.jpg
50486.014,1001,frames/frame_001001.jpg
50532.329,1002,frames/frame_001002.jpg
50578.916,1003,frames/frame_001003.jpg
50625.566,1004,frames/frame_001004.jpg
50688.503,1005,frames/frame_001005.jpg
50735.336,1006,frames/frame_001006.jpg
50781.557,1007,frames/frame_001007.jpg
50828.110,1008,frames/frame_001008.jpg
50874.800,1009,frames/frame_001009.jpg
50937.492,1010,frames/frame_001010.jpg
50984.172,1011,frames/frame_001011.jpg
51030.834,1012,frames/frame_001012.jpg
51077.491,1013,frames/frame_001013.jpg
51138.788,1014,frames/frame_001014.jpg
51195.066,1015,frames/frame_001015.jpg
51232.299,1016,frames/frame_001016.jpg
51278.822,1017,frames/frame_001017.jpg
51325.798,1018,frames/frame_001018.jpg
51388.238,1019,frames/frame_001019.jpg
51434.824,1020,frames/frame_001020.jpg
51481.643,1021,frames/frame_001021.jpg
51527.764,1022,frames/frame_001022.jpg
51574.477,1023,frames/frame_001023.jpg
51637.240,1024,frames/frame_001024.jpg
51683.061,1025,frames/frame_001025.jpg
51729.852,1026,frames/frame_001026.jpg
51776.386,1027,frames/frame_001027.jpg
51838.401,1028,frames/frame_001028.jpg
51884.861,1029,frames/frame_001029.jpg
51931.488,1030,frames/frame_001030.jpg
51978.279,1031,frames/frame_001031.jpg
52025.050,1032,frames/frame_001032.jpg
52087.350,1033,frames/frame_001033.jpg
52133.480,1034,frames/frame_001034.jpg
52180.078,1035,frames/frame_001035.jpg
52227.300,1036,frames/frame_001036.jpg
52289.327,1037,frames/frame_001037.jpg
52335.710,1038,frames/frame_001038.jpg
52382.546,1039,frames/frame_001039.jpg
52428.743,1040,frames/frame_001040.jpg
52475.476,1041,frames/frame_001041.jpg
52537.477,1042,frames/frame_001042.jpg
52584.648,1043,frames/frame_001043.jpg
52631.249,1044,frames/frame_001044.jpg
52678.735,1045,frames/frame_001045.jpg
52724.881,1046,frames/frame_001046.jpg
52787.343,1047,frames/frame_001047.jpg
52833.465,1048,frames/frame_001048.jpg
52880.250,1049,frames/frame_001049.jpg
52927.298,1050,frames/frame_001050.jpg
52989.101,1051,frames/frame_001051.jpg
53035.710,1052,frames/frame_001052.jpg
53082.582,1053,frames/frame_001053.jpg
53129.218,1054,frames/frame_001054.jpg
53175.916,1055,frames/frame_001055.jpg
53238.278,1056,frames/frame_001056.jpg
53285.113,1057,frames/frame_001057.jpg
53331.638,1058,frames/frame_001058.jpg
53378.389,1059,frames/frame_001059.jpg
53424.732,1060,frames/frame_001060.jpg
53487.373,1061,frames/frame_001061.jpg
53533.539,1062,frames/frame_001062.jpg
53580.158,1063,frames/frame_001063.jpg
53627.346,1064,frames/frame_001064.jpg
53674.542,1065,frames/frame_001065.jpg
53736.302,1066,frames/frame_001066.jpg
53782.552,1067,frames/frame_001067.jpg
53829.285,1068,frames/frame_001068.jpg
53875.454,1069,frames/frame_001069.jpg
53937.622,1070,frames/frame_001070.jpg
53983.749,1071,frames/frame_001071.jpg
54030.656,1072,frames/frame_001072.jpg
54077.225,1073,frames/frame_001073.jpg
54139.395,1074,frames/frame_001074.jpg
54185.820,1075,frames/frame_001075.jpg
54232.296,1076,frames/frame_001076.jpg
54278.648,1077,frames/frame_001077.jpg
54325.196,1078,frames/frame_001078.jpg
54387.338,1079,frames/frame_001079.jpg
54433.758,1080,frames/frame_001080.jpg
54480.595,1081,frames/frame_001081.jpg
54526.909,1082,frames/frame_001082.jpg
54589.394,1083,frames/frame_001083.jpg
54635.802,1084,frames/frame_001084.jpg
54683.218,1085,frames/frame_001085.jpg
54729.334,1086,frames/frame_001086.jpg
54775.984,1087,frames/frame_001087.jpg
54838.309,1088,frames/frame_001088.jpg
54885.014,1089,frames/frame_001089.jpg
54931.655,1090,frames/frame_001090.jpg
54978.059,1091,frames/frame_001091.jpg
55024.641,1092,frames/frame_001092.jpg
55087.555,1093,frames/frame_001093.jpg
55133.752,1094,frames/frame_001094.jpg
55179.961,1095,frames/frame_001095.jpg
55227.172,1096,frames/frame_001096.jpg
55288.962,1097,frames/frame_001097.jpg
55335.739,1098,frames/frame_001098.jpg
55382.339,1099,frames/frame_001099.jpg
55429.584,1100,frames/frame_001100.jpg
55475.764,1101,frames/frame_001101.jpg
55538.428,1102,frames/frame_001102.jpg
55586.565,1103,frames/frame_001103.jpg
55631.090,1104,frames/frame_001104.jpg
55677.932,1105,frames/frame_001105.jpg
55724.672,1106,frames/frame_001106.jpg
55787.413,1107,frames/frame_001107.jpg
55834.079,1108,frames/frame_001108.jpg
55880.798,1109,frames/frame_001109.jpg
55927.607,1110,frames/frame_001110.jpg
55989.606,1111,frames/frame_001111.jpg
56035.582,1112,frames/frame_001112.jpg
56082.456,1113,frames/frame_001113.jpg
56129.063,1114,frames/frame_001114.jpg
56175.871,1115,frames/frame_001115.jpg
56238.480,1116,frames/frame_001116.jpg
56285.124,1117,frames/frame_001117.jpg
56331.718,1118,frames/frame_001118.jpg
56377.859,1119,frames/frame_001119.jpg
56424.558,1120,frames/frame_001120.jpg
56487.005,1121,frames/frame_001121.jpg
56533.762,1122,frames/frame_001122.jpg
56579.095,1123,frames/frame_001123.jpg
56626.341,1124,frames/frame_001124.jpg
56687.819,1125,frames/frame_001125.jpg
56734.030,1126,frames/frame_001126.jpg
56780.710,1127,frames/frame_001127.jpg
56827.466,1128,frames/frame_001128.jpg
56889.190,1129,frames/frame_001129.jpg
56936.244,1130,frames/frame_001130.jpg
56982.553,1131,frames/frame_001131.jpg
57029.828,1132,frames/frame_001132.jpg
57076.163,1133,frames/frame_001133.jpg
57138.031,1134,frames/frame_001134.jpg
57184.625,1135,frames/frame_001135.jpg
57231.448,1136,frames/frame_001136.jpg
57278.499,1137,frames/frame_001137.jpg
57325.251,1138,frames/frame_001138.jpg
57387.544,1139,frames/frame_001139.jpg
57433.732,1140,frames/frame_001140.jpg
57480.675,1141,frames/frame_001141.jpg
57527.497,1142,frames/frame_001142.jpg
57588.992,1143,frames/frame_001143.jpg
57635.688,1144,frames/frame_001144.jpg
57681.821,1145,frames/frame_001145.jpg
57728.047,1146,frames/frame_001146.jpg
57774.752,1147,frames/frame_001147.jpg
57837.526,1148,frames/frame_001148.jpg
57883.648,1149,frames/frame_001149.jpg
57930.348,1150,frames/frame_001150.jpg
57976.800,1151,frames/frame_001151.jpg
58039.083,1152,frames/frame_001152.jpg
58085.391,1153,frames/frame_001153.jpg
58131.928,1154,frames/frame_001154.jpg
58178.181,1155,frames/frame_001155.jpg
58224.816,1156,frames/frame_001156.jpg
58287.023,1157,frames/frame_001157.jpg
58333.705,1158,frames/frame_001158.jpg
58380.137,1159,frames/frame_001159.jpg
58427.251,1160,frames/frame_001160.jpg
58489.292,1161,frames/frame_001161.jpg
58535.646,1162,frames/frame_001162.jpg
58582.249,1163,frames/frame_001163.jpg
58628.896,1164,frames/frame_001164.jpg
58676.001,1165,frames/frame_001165.jpg
58737.973,1166,frames/frame_001166.jpg
58784.459,1167,frames/frame_001167.jpg
58831.154,1168,frames/frame_001168.jpg
58878.400,1169,frames/frame_001169.jpg
58924.697,1170,frames/frame_001170.jpg
58987.391,1171,frames/frame_001171.jpg
59034.014,1172,frames/frame_001172.jpg
59080.669,1173,frames/frame_001173.jpg
59127.365,1174,frames/frame_001174.jpg
59189.085,1175,frames/frame_001175.jpg
59235.697,1176,frames/frame_001176.jpg
59282.861,1177,frames/frame_001177.jpg
59329.459,1178,frames/frame_001178.jpg
59376.023,1179,frames/frame_001179.jpg
59438.244,1180,frames/frame_001180.jpg
59484.900,1181,frames/frame_001181.jpg
59531.522,1182,frames/frame_001182.jpg
59578.223,1183,frames/frame_001183.jpg
59624.782,1184,frames/frame_001184.jpg
59687.421,1185,frames/frame_001185.jpg
59734.264,1186,frames/frame_001186.jpg
59780.814,1187,frames/frame_001187.jpg
59827.357,1188,frames/frame_001188.jpg
59889.749,1189,frames/frame_001189.jpg
59936.292,1190,frames/frame_001190.jpg
59982.962,1191,frames/frame_001191.jpg
60029.532,1192,frames/frame_001192.jpg
60076.121,1193,frames/frame_001193.jpg
60138.395,1194,frames/frame_001194.jpg
60184.946,1195,frames/frame_001195.jpg
60231.156,1196,frames/frame_001196.jpg
60277.852,1197,frames/frame_001197.jpg
60324.230,1198,frames/frame_001198.jpg
60385.850,1199,frames/frame_001199.jpg
60432.580,1200,frames/frame_001200.jpg
60478.858,1201,frames/frame_001201.jpg
60525.462,1202,frames/frame_001202.jpg
60587.579,1203,frames/frame_001203.jpg
60633.732,1204,frames/frame_001204.jpg
60680.616,1205,frames/frame_001205.jpg
60727.180,1206,frames/frame_001206.jpg
60774.081,1207,frames/frame_001207.jpg
60836.446,1208,frames/frame_001208.jpg
60882.531,1209,frames/frame_001209.jpg
60928.956,1210,frames/frame_001210.jpg
60975.557,1211,frames/frame_001211.jpg
61037.851,1212,frames/frame_001212.jpg
61084.142,1213,frames/frame_001213.jpg
61130.796,1214,frames/frame_001214.jpg
61177.510,1215,frames/frame_001215.jpg
61224.078,1216,frames/frame_001216.jpg
61286.359,1217,frames/frame_001217.jpg
61332.600,1218,frames/frame_001218.jpg
61378.491,1219,frames/frame_001219.jpg
61425.132,1220,frames/frame_001220.jpg
61487.519,1221,frames/frame_001221.jpg
61534.167,1222,frames/frame_001222.jpg
61580.878,1223,frames/frame_001223.jpg
61627.473,1224,frames/frame_001224.jpg
61674.133,1225,frames/frame_001225.jpg
61736.376,1226,frames/frame_001226.jpg
61783.089,1227,frames/frame_001227.jpg
61829.677,1228,frames/frame_001228.jpg
61876.292,1229,frames/frame_001229.jpg
61938.489,1230,frames/frame_001230.jpg
61985.134,1231,frames/frame_001231.jpg
62032.683,1232,frames/frame_001232.jpg
62079.223,1233,frames/frame_001233.jpg
62125.576,1234,frames/frame_001234.jpg
62187.030,1235,frames/frame_001235.jpg
62234.765,1236,frames/frame_001236.jpg
62281.324,1237,frames/frame_001237.jpg
62328.508,1238,frames/frame_001238.jpg
62375.086,1239,frames/frame_001239.jpg
62437.265,1240,frames/frame_001240.jpg
62483.963,1241,frames/frame_001241.jpg
62529.045,1242,frames/frame_001242.jpg
62577.182,1243,frames/frame_001243.jpg
62639.234,1244,frames/frame_001244.jpg
62686.187,1245,frames/frame_001245.jpg
62732.438,1246,frames/frame_001246.jpg
62779.194,1247,frames/frame_001247.jpg
62825.386,1248,frames/frame_001248.jpg
62887.477,1249,frames/frame_001249.jpg
62934.140,1250,frames/frame_001250.jpg
62981.222,1251,frames/frame_001251.jpg
63028.194,1252,frames/frame_001252.jpg
63074.682,1253,frames/frame_001253.jpg
63137.493,1254,frames/frame_001254.jpg
63183.608,1255,frames/frame_001255.jpg
63230.171,1256,frames/frame_001256.jpg
63276.783,1257,frames/frame_001257.jpg
63339.055,1258,frames/frame_001258.jpg
63385.510,1259,frames/frame_001259.jpg
63432.888,1260,frames/frame_001260.jpg
63479.359,1261,frames/frame_001261.jpg
63526.011,1262,frames/frame_001262.jpg
63588.217,1263,frames/frame_001263.jpg
63634.725,1264,frames/frame_001264.jpg
63681.325,1265,frames/frame_001265.jpg
63727.668,1266,frames/frame_001266.jpg
63774.244,1267,frames/frame_001267.jpg
63836.484,1268,frames/frame_001268.jpg
63883.200,1269,frames/frame_001269.jpg
63929.298,1270,frames/frame_001270.jpg
63975.898,1271,frames/frame_001271.jpg
64037.859,1272,frames/frame_001272.jpg
64084.346,1273,frames/frame_001273.jpg
64130.981,1274,frames/frame_001274.jpg
64177.473,1275,frames/frame_001275.jpg
64224.160,1276,frames/frame_001276.jpg
64285.855,1277,frames/frame_001277.jpg
64332.281,1278,frames/frame_001278.jpg
64378.958,1279,frames/frame_001279.jpg
64425.065,1280,frames/frame_001280.jpg
64487.142,1281,frames/frame_001281.jpg
64533.361,1282,frames/frame_001282.jpg
64579.925,1283,frames/frame_001283.jpg
64626.266,1284,frames/frame_001284.jpg
64688.528,1285,frames/frame_001285.jpg
64735.072,1286,frames/frame_001286.jpg
64780.896,1287,frames/frame_001287.jpg
64827.147,1288,frames/frame_001288.jpg
64888.964,1289,frames/frame_001289.jpg
64934.899,1290,frames/frame_001290.jpg
64980.960,1291,frames/frame_001291.jpg
65028.106,1292,frames/frame_001292.jpg
65074.418,1293,frames/frame_001293.jpg
65137.048,1294,frames/frame_001294.jpg
65183.393,1295,frames/frame_001295.jpg
65229.888,1296,frames/frame_001296.jpg
65276.678,1297,frames/frame_001297.jpg
65338.849,1298,frames/frame_001298.jpg
65384.939,1299,frames/frame_001299.jpg
65431.209,1300,frames/frame_001300.jpg
65478.285,1301,frames/frame_001301.jpg
65524.469,1302,frames/frame_001302.jpg
65586.408,1303,frames/frame_001303.jpg
65632.528,1304,frames/frame_001304.jpg
65679.716,1305,frames/frame_001305.jpg
65726.268,1306,frames/frame_001306.jpg
65788.560,1307,frames/frame_001307.jpg
65835.133,1308,frames/frame_001308.jpg
65881.771,1309,frames/frame_001309.jpg
65928.465,1310,frames/frame_001310.jpg
65975.074,1311,frames/frame_001311.jpg
66037.753,1312,frames/frame_001312.jpg
66084.277,1313,frames/frame_001313.jpg
66130.530,1314,frames/frame_001314.jpg
66185.548,1315,frames/frame_001315.jpg
66239.438,1316,frames/frame_001316.jpg
66285.957,1317,frames/frame_001317.jpg
66332.646,1318,frames/frame_001318.jpg
66380.243,1319,frames/frame_001319.jpg
66427.457,1320,frames/frame_001320.jpg
66474.099,1321,frames/frame_001321.jpg
66536.172,1322,frames/frame_001322.jpg
66582.550,1323,frames/frame_001323.jpg
66628.637,1324,frames/frame_001324.jpg
66675.424,1325,frames/frame_001325.jpg
66738.256,1326,frames/frame_001326.jpg
66785.372,1327,frames/frame_001327.jpg
66831.385,1328,frames/frame_001328.jpg
66878.591,1329,frames/frame_001329.jpg
66925.186,1330,frames/frame_001330.jpg
66987.379,1331,frames/frame_001331.jpg
67033.995,1332,frames/frame_001332.jpg
67080.678,1333,frames/frame_001333.jpg
67127.375,1334,frames/frame_001334.jpg
67189.672,1335,frames/frame_001335.jpg
67236.067,1336,frames/frame_001336.jpg
67282.787,1337,frames/frame_001337.jpg
67329.870,1338,frames/frame_001338.jpg
67376.951,1339,frames/frame_001339.jpg
67439.076,1340,frames/frame_001340.jpg
67485.573,1341,frames/frame_001341.jpg
67532.661,1342,frames/frame_001342.jpg
67579.256,1343,frames/frame_001343.jpg
67625.887,1344,frames/frame_001344.jpg
67688.106,1345,frames/frame_001345.jpg
67734.732,1346,frames/frame_001346.jpg
67781.245,1347,frames/frame_001347.jpg
67828.308,1348,frames/frame_001348.jpg
67874.999,1349,frames/frame_001349.jpg
67937.244,1350,frames/frame_001350.jpg
67983.343,1351,frames/frame_001351.jpg
68030.025,1352,frames/frame_001352.jpg
68077.055,1353,frames/frame_001353.jpg
68139.333,1354,frames/frame_001354.jpg
68185.868,1355,frames/frame_001355.jpg
68232.751,1356,frames/frame_001356.jpg
68279.341,1357,frames/frame_001357.jpg
68325.946,1358,frames/frame_001358.jpg
68388.322,1359,frames/frame_001359.jpg
68435.019,1360,frames/frame_001360.jpg
68481.650,1361,frames/frame_001361.jpg
68528.380,1362,frames/frame_001362.jpg
68575.539,1363,frames/frame_001363.jpg
68638.016,1364,frames/frame_001364.jpg
68684.514,1365,frames/frame_001365.jpg
